retailer_id,territory_id,state,district,tehsil,sales_demand_score,stock_alert_score,last_visit_gap_score,product_relevance_score,grower_engagement_score,visit_priority_score,priority_level,recommended_product,recommended_action,explanation
RTL_00566,TER_0072,Uttar Pradesh,Lucknow,Lucknow_T026,6.4156206415620645,79.4836956521739,64.15094339622641,7.191780821917808,5.357142857142857,36.24028019375933,Medium,Topik 15 WP,Plan visit this week and check demand for Topik 15 WP.,Current retailer stock is low
RTL_01271,TER_0161,Karnataka,Vijayapura,Vijayapura_T042,8.089260808926081,81.79347826086956,58.490566037735846,7.534246575342466,5.357142857142857,36.239112287458035,Medium,Alto 5 SC,Plan visit this week and check demand for Alto 5 SC.,Current retailer stock is low
RTL_00510,TER_0066,Haryana,Rohtak,Rohtak_T014,19.246861924686193,84.51086956521739,13.20754716981132,42.12328767123288,3.571428571428571,36.21892141050025,Medium,Kavach 75 WP,Plan visit this week and check demand for Kavach 75 WP.,Current retailer stock is low
RTL_03969,TER_0496,Bihar,Patna,Patna_T168,0.8368200836820083,86.27717391304348,69.81132075471697,1.7123287671232876,1.7857142857142856,36.218024397948795,Medium,Kavach 75 WP,Plan visit this week and check demand for Kavach 75 WP.,Current retailer stock is low
RTL_01275,TER_0161,Karnataka,Vijayapura,Vijayapura_T042,6.5550906555090656,84.51086956521739,58.490566037735846,5.821917808219178,5.357142857142857,36.201359752451395,Medium,Cruiser 350 FS,Plan visit this week and check demand for Cruiser 350 FS.,Current retailer stock is low
RTL_03403,TER_0428,Punjab,Amritsar,Amritsar_T129,25.662482566248258,80.29891304347827,5.660377358490567,46.23287671232877,3.571428571428571,36.19762286643432,Medium,Vertimec 1.8 EC,Plan visit this week and check demand for Vertimec 1.8 EC.,Current retailer stock is low
RTL_00589,TER_0075,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T031,20.502092050209207,83.55978260869566,20.754716981132077,29.794520547945208,5.357142857142857,36.19640903136916,Medium,Actara 25 WG,Plan visit this week and check demand for Actara 25 WG.,Current retailer stock is low
RTL_02466,TER_0312,Maharashtra,Akola,Akola_T106,7.670850767085077,79.07608695652173,56.60377358490566,17.465753424657535,1.7857142857142856,36.18946612850715,Medium,Amistar 250 SC,Plan visit this week and check demand for Amistar 250 SC.,Current retailer stock is low
RTL_03439,TER_0432,Uttar Pradesh,Varanasi,Varanasi_T141,5.997210599721059,78.26086956521739,66.0377358490566,9.58904109589041,1.7857142857142856,36.18885533398698,Medium,Cruiser 350 FS,Plan visit this week and check demand for Cruiser 350 FS.,Current retailer stock is low
RTL_02191,TER_0277,Uttar Pradesh,Agra,Agra_T087,26.778242677824267,71.73913043478261,16.9811320754717,41.78082191780822,5.357142857142857,36.16731940052279,Medium,Vertimec 1.8 EC,Plan visit this week and check demand for Vertimec 1.8 EC.,Current retailer stock is low
RTL_01167,TER_0146,West Bengal,Bardhaman,Bardhaman_T048,5.160390516039052,82.33695652173913,60.37735849056604,8.21917808219178,7.142857142857142,36.15499040997419,Medium,Axial 50 EC,Plan visit this week and check demand for Axial 50 EC.,Current retailer stock is low
RTL_00443,TER_0058,Punjab,Patiala,Patiala_T007,10.0418410041841,44.972826086956516,100.0,11.301369863013697,1.7857142857142856,36.129535731017846,Medium,Cruiser 350 FS,Plan visit this week and check demand for Cruiser 350 FS.,This area has not been visited recently
RTL_01501,TER_0189,Gujarat,Rajkot,Rajkot_T043,7.949790794979079,49.32065217391305,100.0,8.21917808219178,1.7857142857142856,36.12654842287218,Medium,Vibrance Integral,Plan visit this week and check demand for Vibrance Integral.,This area has not been visited recently
RTL_03320,TER_0418,Punjab,Bathinda,Bathinda_T142,2.092050209205021,58.69565217391305,100.0,3.0821917808219177,3.571428571428571,36.120999730505915,Medium,Vertimec 1.8 EC,Plan visit this week and check demand for Vertimec 1.8 EC.,This area has not been visited recently
RTL_03633,TER_0457,Bihar,Muzaffarpur,Muzaffarpur_T134,12.691771269177126,80.84239130434783,45.28301886792453,17.80821917808219,3.571428571428571,36.10310871428018,Medium,Movondo,Plan visit this week and check demand for Movondo.,Current retailer stock is low
RTL_02089,TER_0264,Haryana,Rohtak,Rohtak_T087,19.107391910739192,87.36413043478261,5.660377358490567,46.917808219178085,3.571428571428571,36.10013974363509,Medium,Movondo,Plan visit this week and check demand for Movondo.,Current retailer stock is low
RTL_02483,TER_0314,Maharashtra,Amravati,Amravati_T102,11.157601115760112,90.625,37.735849056603776,15.753424657534246,1.7857142857142856,36.092285273250354,Medium,Kavach 75 WP,Plan visit this week and check demand for Kavach 75 WP.,Current retailer stock is low
RTL_00431,TER_0056,Madhya Pradesh,Indore,Indore_T014,6.136680613668061,50.67934782608695,100.0,9.246575342465754,1.7857142857142856,36.07639887056345,Medium,Movondo,Plan visit this week and check demand for Movondo.,This area has not been visited recently
RTL_01137,TER_0143,Madhya Pradesh,Sehore,Sehore_T049,15.760111576011157,70.78804347826087,45.28301886792453,27.054794520547947,5.357142857142857,36.07558157974995,Medium,Vertimec 1.8 EC,Plan visit this week and check demand for Vertimec 1.8 EC.,Current retailer stock is low
RTL_00196,TER_0026,West Bengal,Nadia,Nadia_T009,10.460251046025103,79.4836956521739,56.60377358490566,9.246575342465754,3.571428571428571,36.07388310234486,Medium,Tilt 250 EC,Plan visit this week and check demand for Tilt 250 EC.,Current retailer stock is low
RTL_02749,TER_0348,Punjab,Ludhiana,Ludhiana_T099,8.089260808926081,82.88043478260869,52.83018867924528,13.356164383561644,3.571428571428571,36.07349218885615,Medium,Movondo,Plan visit this week and check demand for Movondo.,Current retailer stock is low
RTL_00611,TER_0077,Madhya Pradesh,Sehore,Sehore_T026,20.641562064156208,88.99456521739131,1.8867924528301887,45.89041095890411,3.571428571428571,36.0591729151392,Medium,Vertimec 1.8 EC,Plan visit this week and check demand for Vertimec 1.8 EC.,Current retailer stock is low
RTL_00543,TER_0069,Uttar Pradesh,Varanasi,Varanasi_T029,4.044630404463041,55.84239130434783,100.0,3.4246575342465753,3.571428571428571,36.04482843470571,Medium,Axial 50 EC,Plan visit this week and check demand for Axial 50 EC.,This area has not been visited recently
RTL_00531,TER_0068,Haryana,Hisar,Hisar_T021,13.249651324965134,83.15217391304347,41.509433962264154,17.465753424657535,3.571428571428571,36.04183153904473,Medium,Movondo,Plan visit this week and check demand for Movondo.,Current retailer stock is low
RTL_00572,TER_0072,Uttar Pradesh,Lucknow,Lucknow_T030,9.205020920502092,89.67391304347827,39.62264150943396,17.123287671232877,3.571428571428571,36.03014884673477,Medium,Movondo,Plan visit this week and check demand for Movondo.,Current retailer stock is low
RTL_00456,TER_0059,West Bengal,Nadia,Nadia_T014,4.184100418410042,69.70108695652175,83.01886792452831,3.767123287671233,1.7857142857142856,36.02791537128123,Medium,Tilt 250 EC,Plan visit this week and check demand for Tilt 250 EC.,This area has not been visited recently
RTL_03717,TER_0468,Uttar Pradesh,Lucknow,Lucknow_T153,16.03905160390516,98.09782608695652,20.754716981132077,13.356164383561644,5.357142857142857,36.02625434238563,Medium,Kavach 75 WP,Plan visit this week and check demand for Kavach 75 WP.,Current retailer stock is low
RTL_03981,TER_0498,Uttar Pradesh,Varanasi,Varanasi_T155,24.546722454672246,81.11413043478261,13.20754716981132,36.986301369863014,1.7857142857142856,36.01057541311047,Medium,Vertimec 1.8 EC,Plan visit this week and check demand for Vertimec 1.8 EC.,Current retailer stock is low
RTL_03990,TER_0499,Rajasthan,Bharatpur,Bharatpur_T175,3.486750348675035,57.880434782608695,98.11320754716981,3.4246575342465753,3.571428571428571,36.00961679696849,Medium,Tilt 250 EC,Plan visit this week and check demand for Tilt 250 EC.,This area has not been visited recently
RTL_01064,TER_0134,Haryana,Hisar,Hisar_T043,1.1157601115760112,77.03804347826087,79.24528301886792,1.36986301369863,3.571428571428571,36.00591781600926,Medium,Amistar 250 SC,Plan visit this week and check demand for Amistar 250 SC.,Current retailer stock is low | This area has not been visited recently
RTL_00900,TER_0113,West Bengal,Bardhaman,Bardhaman_T030,2.092050209205021,59.23913043478261,100.0,3.767123287671233,0.0,36.002466164607846,Medium,Kavach 75 WP,Plan visit this week and check demand for Kavach 75 WP.,This area has not been visited recently
RTL_02420,TER_0306,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T103,7.531380753138076,87.5,1.8867924528301887,9.931506849315069,100.0,36.00149874390472,Medium,Vibrance Integral,Plan visit this week and check demand for Vibrance Integral.,Current retailer stock is low | Nearby grower engagement is high
RTL_03531,TER_0445,Haryana,Sirsa,Sirsa_T127,0.0,86.00543478260869,69.81132075471697,0.0,5.357142857142857,35.999337132309854,Medium,General Crop Protection Product,Plan visit this week and check demand for General Crop Protection Product.,Current retailer stock is low
RTL_03712,TER_0467,Maharashtra,Jalgaon,Jalgaon_T146,15.062761506276152,97.82608695652173,9.433962264150944,34.24657534246575,0.0,35.99912894521333,Medium,Tilt 250 EC,Plan visit this week and check demand for Tilt 250 EC.,Current retailer stock is low
RTL_02219,TER_0281,Maharashtra,Amravati,Amravati_T080,2.510460251046025,57.880434782608695,100.0,2.73972602739726,3.571428571428571,35.99134853221843,Medium,Movondo,Plan visit this week and check demand for Movondo.,This area has not been visited recently
RTL_02786,TER_0353,Madhya Pradesh,Indore,Indore_T102,8.92608089260809,79.8913043478261,60.37735849056604,7.191780821917808,1.7857142857142856,35.98346060471126,Medium,Topik 15 WP,Plan visit this week and check demand for Topik 15 WP.,Current retailer stock is low
RTL_00694,TER_0088,Punjab,Bathinda,Bathinda_T029,8.228730822873082,42.934782608695656,60.37735849056604,10.616438356164384,91.07142857142857,35.97739520771656,Medium,Vertimec 1.8 EC,Plan visit this week and check demand for Vertimec 1.8 EC.,Nearby grower engagement is high
RTL_00810,TER_0102,Uttar Pradesh,Varanasi,Varanasi_T044,17.294281729428175,85.86956521739131,26.41509433962264,20.89041095890411,8.928571428571429,35.96511347779357,Medium,Amistar 250 SC,Plan visit this week and check demand for Amistar 250 SC.,Current retailer stock is low
RTL_01081,TER_0136,Rajasthan,Bharatpur,Bharatpur_T047,7.252440725244072,61.95652173913043,83.01886792452831,8.904109589041095,3.571428571428571,35.961395532760505,Medium,Amistar 250 SC,Plan visit this week and check demand for Amistar 250 SC.,This area has not been visited recently
RTL_00625,TER_0079,Uttar Pradesh,Agra,Agra_T028,32.91492329149233,52.98913043478261,39.62264150943396,29.10958904109589,5.357142857142857,35.94844053990881,Medium,Score 250 EC,Plan visit this week and check demand for Score 250 EC.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02590,TER_0327,Uttar Pradesh,Meerut,Meerut_T102,1.813110181311018,87.77173913043478,64.15094339622641,1.7123287671232876,3.571428571428571,35.93104868845863,Medium,Score 250 EC,Plan visit this week and check demand for Score 250 EC.,Current retailer stock is low
RTL_03105,TER_0394,Gujarat,Mehsana,Mehsana_T105,15.341701534170154,95.78804347826087,15.09433962264151,24.315068493150687,7.142857142857142,35.92993524260289,Medium,Topik 15 WP,Plan visit this week and check demand for Topik 15 WP.,Current retailer stock is low
RTL_00449,TER_0058,Punjab,Patiala,Patiala_T014,8.368200836820083,47.82608695652174,100.0,8.561643835616438,1.7857142857142856,35.92979999409036,Medium,Vertimec 1.8 EC,Plan visit this week and check demand for Vertimec 1.8 EC.,This area has not been visited recently
RTL_01409,TER_0178,Uttar Pradesh,Agra,Agra_T055,18.13110181311018,54.07608695652174,56.60377358490566,35.273972602739725,3.571428571428571,35.92734574759844,Medium,Kavach 75 WP,Plan visit this week and check demand for Kavach 75 WP.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_00847,TER_0107,Rajasthan,Bikaner,Bikaner_T030,12.831241283124129,86.41304347826087,30.18867924528302,28.08219178082192,1.7857142857142856,35.88126929925378,Medium,Vibrance Integral,Plan visit this week and check demand for Vibrance Integral.,Current retailer stock is low
RTL_00106,TER_0015,Maharashtra,Akola,Akola_T007,7.949790794979079,47.41847826086957,100.0,8.561643835616438,3.571428571428571,35.880946236196436,Medium,Amistar 250 SC,Plan visit this week and check demand for Amistar 250 SC.,This area has not been visited recently
RTL_00901,TER_0113,West Bengal,Bardhaman,Bardhaman_T029,1.813110181311018,83.28804347826087,66.0377358490566,2.73972602739726,8.928571428571429,35.87730714073658,Medium,Tilt 250 EC,Plan visit this week and check demand for Tilt 250 EC.,Current retailer stock is low
RTL_03931,TER_0492,Uttar Pradesh,Meerut,Meerut_T140,1.2552301255230125,72.96195652173913,83.01886792452831,3.0821917808219177,1.7857142857142856,35.86173194869207,Medium,Topik 15 WP,Plan visit this week and check demand for Topik 15 WP.,Current retailer stock is low | This area has not been visited recently
RTL_01394,TER_0175,Rajasthan,Sikar,Sikar_T054,3.486750348675035,91.84782608695652,52.83018867924528,6.164383561643835,3.571428571428571,35.85581975358013,Medium,Actara 25 WG,Plan visit this week and check demand for Actara 25 WG.,Current retailer stock is low
RTL_03862,TER_0483,Madhya Pradesh,Ujjain,Ujjain_T164,21.617852161785216,94.83695652173913,9.433962264150944,20.205479452054796,7.142857142857142,35.82649486389447,Medium,Topik 15 WP,Plan visit this week and check demand for Topik 15 WP.,Current retailer stock is low
RTL_01924,TER_0242,Madhya Pradesh,Sehore,Sehore_T068,8.507670850767084,91.30434782608695,41.509433962264154,10.616438356164384,5.357142857142857,35.808455043343635,Medium,Tilt 250 EC,Plan visit this week and check demand for Tilt 250 EC.,Current retailer stock is low
RTL_02902,TER_0369,Uttar Pradesh,Lucknow,Lucknow_T128,15.620641562064156,89.40217391304348,16.9811320754717,34.58904109589041,1.7857142857142856,35.79988995492945,Medium,Axial 50 EC,Plan visit this week and check demand for Axial 50 EC.,Current retailer stock is low
RTL_01674,TER_0211,Uttar Pradesh,Agra,Agra_T074,7.531380753138076,46.875,100.0,8.561643835616438,5.357142857142857,35.798125086998176,Medium,Amistar 250 SC,Plan visit this week and check demand for Amistar 250 SC.,This area has not been visited recently
RTL_03405,TER_0428,Punjab,Amritsar,Amritsar_T130,15.062761506276152,65.625,62.264150943396224,16.095890410958905,0.0,35.79229220220593,Medium,Alto 5 SC,Plan visit this week and check demand for Alto 5 SC.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02503,TER_0316,Karnataka,Kalaburagi,Kalaburagi_T082,7.112970711297072,70.2445652173913,75.47169811320755,5.47945205479452,1.7857142857142856,35.78986137716906,Medium,Tilt 250 EC,Plan visit this week and check demand for Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_02937,TER_0372,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T124,1.6736401673640167,56.92934782608695,100.0,3.4246575342465753,5.357142857142857,35.78384192258221,Medium,Alto 5 SC,Plan visit this week and check demand for Alto 5 SC.,This area has not been visited recently
RTL_00741,TER_0093,Haryana,Karnal,Karnal_T031,3.3472803347280333,54.891304347826086,100.0,5.821917808219178,1.7857142857142856,35.77886928717923,Medium,Cruiser 350 FS,Plan visit this week and check demand for Cruiser 350 FS.,This area has not been visited recently
RTL_03582,TER_0451,Punjab,Bathinda,Bathinda_T150,4.184100418410042,90.08152173913044,52.83018867924528,7.191780821917808,3.571428571428571,35.777558276585204,Medium,Score 250 EC,Plan visit this week and check demand for Score 250 EC.,Current retailer stock is low
RTL_00150,TER_0020,Rajasthan,Jaipur,Jaipur_T009,18.967921896792188,76.90217391304347,43.39622641509434,13.356164383561644,1.7857142857142856,35.77716141642307,Medium,Actara 25 WG,Plan visit this week and check demand for Actara 25 WG.,Current retailer stock is low
RTL_02472,TER_0313,Haryana,Sirsa,Sirsa_T098,13.389121338912133,69.42934782608695,13.20754716981132,16.43835616438356,92.85714285714286,35.767050502529464,Medium,Movondo,Plan visit this week and check demand for Movondo.,Nearby grower engagement is high
RTL_01517,TER_0191,West Bengal,Nadia,Nadia_T048,26.638772663877262,86.68478260869566,3.7735849056603774,35.61643835616438,0.0,35.760010185893826,Medium,Actara 25 WG,Plan visit this week and check demand for Actara 25 WG.,Current retailer stock is low
